id,image_name,score,gt_qa_id,gt_answer,m_qa_id,m_answer
7,"WBC0074X=WBC0074X=1=en, ja=High",0.09239724957024535,2,"""You may remove the cargo cover for increased vertical space in the trunk area to accommodate taller items. To remove the cargo cover, reach for the release mechanism, which is a lever located  on the trunk's door  above the ends of the cover. Pull the lever in the direction indicated by the arrow to release the cover from its mounting points.""",4,"""The direction in which to lift the hood."""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.06768077601410934,2,"""You may remove the cargo cover for increased vertical space in the trunk area to accommodate taller items. To remove the cargo cover, reach for the release mechanism, which is a lever located  on the trunk's door  above the ends of the cover. Pull the lever in the direction indicated by the arrow to release the cover from its mounting points.""",5,"""Opening the hood of a vehicle."""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.04259383378016086,1,"""Ensure that both vehicles are turned off and positioned with their handbrakes on. Open the hood of your car, remove the battery cover to expose the terminals, which are usually marked with a plus (+) for the positive terminal and a minus (-) for the negative terminal. Start by attaching one end of the positive jumper cable to the positive terminal of your car's battery. Connect the other end of this cable to the positive terminal of the assisting vehicle's battery. Then, attach one end of the negative jumper cable to the negative terminal of the assisting vehicle's battery. Finally, secure the other end of the negative cable to a clean, unpainted metal surface or grounding point on your car's engine block, not directly to the battery's negative terminal. Start the helper vehicle, then attempt to start your car.""",1,"""The image shows an instructional diagram for jump-starting a vehicle's dead battery."""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.08809697541019518,1,"""Ensure that both vehicles are turned off and positioned with their handbrakes on. Open the hood of your car, remove the battery cover to expose the terminals, which are usually marked with a plus (+) for the positive terminal and a minus (-) for the negative terminal. Start by attaching one end of the positive jumper cable to the positive terminal of your car's battery. Connect the other end of this cable to the positive terminal of the assisting vehicle's battery. Then, attach one end of the negative jumper cable to the negative terminal of the assisting vehicle's battery. Finally, secure the other end of the negative cable to a clean, unpainted metal surface or grounding point on your car's engine block, not directly to the battery's negative terminal. Start the helper vehicle, then attempt to start your car.""",2,"""You should first connect the positive (+) terminal of the booster battery to the positive terminal of the dead battery."""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.11635204700869212,1,"""Ensure that both vehicles are turned off and positioned with their handbrakes on. Open the hood of your car, remove the battery cover to expose the terminals, which are usually marked with a plus (+) for the positive terminal and a minus (-) for the negative terminal. Start by attaching one end of the positive jumper cable to the positive terminal of your car's battery. Connect the other end of this cable to the positive terminal of the assisting vehicle's battery. Then, attach one end of the negative jumper cable to the negative terminal of the assisting vehicle's battery. Finally, secure the other end of the negative cable to a clean, unpainted metal surface or grounding point on your car's engine block, not directly to the battery's negative terminal. Start the helper vehicle, then attempt to start your car.""",3,"""Secondly, connect the negative (-) terminal of the booster battery to the vehicle body or engine block away from the battery."""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.1516312106913961,1,"""Ensure that both vehicles are turned off and positioned with their handbrakes on. Open the hood of your car, remove the battery cover to expose the terminals, which are usually marked with a plus (+) for the positive terminal and a minus (-) for the negative terminal. Start by attaching one end of the positive jumper cable to the positive terminal of your car's battery. Connect the other end of this cable to the positive terminal of the assisting vehicle's battery. Then, attach one end of the negative jumper cable to the negative terminal of the assisting vehicle's battery. Finally, secure the other end of the negative cable to a clean, unpainted metal surface or grounding point on your car's engine block, not directly to the battery's negative terminal. Start the helper vehicle, then attempt to start your car.""",4,"""Yes, there is a specific order: first disconnect the cable from the engine block or vehicle body, then the negative terminal of the booster battery, followed by the positive terminal of the dead battery, and finally the positive terminal of the booster battery."""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.09466240446149886,1,"""Ensure that both vehicles are turned off and positioned with their handbrakes on. Open the hood of your car, remove the battery cover to expose the terminals, which are usually marked with a plus (+) for the positive terminal and a minus (-) for the negative terminal. Start by attaching one end of the positive jumper cable to the positive terminal of your car's battery. Connect the other end of this cable to the positive terminal of the assisting vehicle's battery. Then, attach one end of the negative jumper cable to the negative terminal of the assisting vehicle's battery. Finally, secure the other end of the negative cable to a clean, unpainted metal surface or grounding point on your car's engine block, not directly to the battery's negative terminal. Start the helper vehicle, then attempt to start your car.""",5,"""The 'A' indicates the positive (+) terminal of the dead battery and the positive (+) terminal of the booster battery."""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.08852433444259569,2,"""After opening your car's hood, locate and remove the battery cover to reveal the battery. The terminals are typically distinguished by markings: a plus (+) sign for the positive terminal and a minus (-) sign for the negative terminal. They may also be color-coded, with red for positive and black for negative.""",1,"""The image shows an instructional diagram for jump-starting a vehicle's dead battery."""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.1625163083555505,2,"""After opening your car's hood, locate and remove the battery cover to reveal the battery. The terminals are typically distinguished by markings: a plus (+) sign for the positive terminal and a minus (-) sign for the negative terminal. They may also be color-coded, with red for positive and black for negative.""",2,"""You should first connect the positive (+) terminal of the booster battery to the positive terminal of the dead battery."""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.2002058031978651,2,"""After opening your car's hood, locate and remove the battery cover to reveal the battery. The terminals are typically distinguished by markings: a plus (+) sign for the positive terminal and a minus (-) sign for the negative terminal. They may also be color-coded, with red for positive and black for negative.""",3,"""Secondly, connect the negative (-) terminal of the booster battery to the vehicle body or engine block away from the battery."""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.2240045891738299,2,"""After opening your car's hood, locate and remove the battery cover to reveal the battery. The terminals are typically distinguished by markings: a plus (+) sign for the positive terminal and a minus (-) sign for the negative terminal. They may also be color-coded, with red for positive and black for negative.""",4,"""Yes, there is a specific order: first disconnect the cable from the engine block or vehicle body, then the negative terminal of the booster battery, followed by the positive terminal of the dead battery, and finally the positive terminal of the booster battery."""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.19429487321530137,2,"""After opening your car's hood, locate and remove the battery cover to reveal the battery. The terminals are typically distinguished by markings: a plus (+) sign for the positive terminal and a minus (-) sign for the negative terminal. They may also be color-coded, with red for positive and black for negative.""",5,"""The 'A' indicates the positive (+) terminal of the dead battery and the positive (+) terminal of the booster battery."""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.05060993806220577,3,"""To start a car with a dead battery, you'll need to perform a jump-start. Before beginning, ensure both cars are off and their handbrakes are applied. Remove your car's battery cover to find the terminals, marked with a plus (+) for the positive terminal and a minus (-) for the negative terminal. Connect one end of the positive jumper cable to your car's positive terminal and the other end to the positive terminal of the helper vehicle's battery. Attach one end of the negative jumper cable to the helper vehicle's negative terminal. Finally, connect the last cable end to a metal surface on your engine block or chassis. Once the cables are securely in place, start the helper vehicle, then attempt to start your car.""",1,"""The image shows an instructional diagram for jump-starting a vehicle's dead battery."""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.10429496245575094,3,"""To start a car with a dead battery, you'll need to perform a jump-start. Before beginning, ensure both cars are off and their handbrakes are applied. Remove your car's battery cover to find the terminals, marked with a plus (+) for the positive terminal and a minus (-) for the negative terminal. Connect one end of the positive jumper cable to your car's positive terminal and the other end to the positive terminal of the helper vehicle's battery. Attach one end of the negative jumper cable to the helper vehicle's negative terminal. Finally, connect the last cable end to a metal surface on your engine block or chassis. Once the cables are securely in place, start the helper vehicle, then attempt to start your car.""",2,"""You should first connect the positive (+) terminal of the booster battery to the positive terminal of the dead battery."""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.12073840082247207,3,"""To start a car with a dead battery, you'll need to perform a jump-start. Before beginning, ensure both cars are off and their handbrakes are applied. Remove your car's battery cover to find the terminals, marked with a plus (+) for the positive terminal and a minus (-) for the negative terminal. Connect one end of the positive jumper cable to your car's positive terminal and the other end to the positive terminal of the helper vehicle's battery. Attach one end of the negative jumper cable to the helper vehicle's negative terminal. Finally, connect the last cable end to a metal surface on your engine block or chassis. Once the cables are securely in place, start the helper vehicle, then attempt to start your car.""",3,"""Secondly, connect the negative (-) terminal of the booster battery to the vehicle body or engine block away from the battery."""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.1789199294172769,3,"""To start a car with a dead battery, you'll need to perform a jump-start. Before beginning, ensure both cars are off and their handbrakes are applied. Remove your car's battery cover to find the terminals, marked with a plus (+) for the positive terminal and a minus (-) for the negative terminal. Connect one end of the positive jumper cable to your car's positive terminal and the other end to the positive terminal of the helper vehicle's battery. Attach one end of the negative jumper cable to the helper vehicle's negative terminal. Finally, connect the last cable end to a metal surface on your engine block or chassis. Once the cables are securely in place, start the helper vehicle, then attempt to start your car.""",4,"""Yes, there is a specific order: first disconnect the cable from the engine block or vehicle body, then the negative terminal of the booster battery, followed by the positive terminal of the dead battery, and finally the positive terminal of the booster battery."""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.10771492295214923,3,"""To start a car with a dead battery, you'll need to perform a jump-start. Before beginning, ensure both cars are off and their handbrakes are applied. Remove your car's battery cover to find the terminals, marked with a plus (+) for the positive terminal and a minus (-) for the negative terminal. Connect one end of the positive jumper cable to your car's positive terminal and the other end to the positive terminal of the helper vehicle's battery. Attach one end of the negative jumper cable to the helper vehicle's negative terminal. Finally, connect the last cable end to a metal surface on your engine block or chassis. Once the cables are securely in place, start the helper vehicle, then attempt to start your car.""",5,"""The 'A' indicates the positive (+) terminal of the dead battery and the positive (+) terminal of the booster battery."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.18191642651296833,1,"""To start your car, first make sure your foot is firmly pressing the brake pedal. Then, press the start/stop engine button typically located on the dashboard or near the steering wheel.""",1,"""Press the brake pedal (indicated by the number 1)."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.15157585470085472,1,"""To start your car, first make sure your foot is firmly pressing the brake pedal. Then, press the start/stop engine button typically located on the dashboard or near the steering wheel.""",2,"""Turn the ignition switch to the start position (indicated by the number 2)."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.20009793447293447,1,"""To start your car, first make sure your foot is firmly pressing the brake pedal. Then, press the start/stop engine button typically located on the dashboard or near the steering wheel.""",3,"""The 'READY' light indicator on the dashboard (indicated by the number 3)."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.07583250906693043,1,"""To start your car, first make sure your foot is firmly pressing the brake pedal. Then, press the start/stop engine button typically located on the dashboard or near the steering wheel.""",4,"""Clockwise."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.20902187598363237,1,"""To start your car, first make sure your foot is firmly pressing the brake pedal. Then, press the start/stop engine button typically located on the dashboard or near the steering wheel.""",5,"""The car is ready to drive, as indicated by the 'READY' light on the dashboard."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.13873626373626372,2,"""The 'READY' indicator on your dashboard signifies that your car's engine is turned on and ready to drive. For electric or hybrid vehicles, this may not always be accompanied by the sound of an engine starting as these cars can operate silently.""",1,"""Press the brake pedal (indicated by the number 1)."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.16209150326797386,2,"""The 'READY' indicator on your dashboard signifies that your car's engine is turned on and ready to drive. For electric or hybrid vehicles, this may not always be accompanied by the sound of an engine starting as these cars can operate silently.""",2,"""Turn the ignition switch to the start position (indicated by the number 2)."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.20629084967320263,2,"""The 'READY' indicator on your dashboard signifies that your car's engine is turned on and ready to drive. For electric or hybrid vehicles, this may not always be accompanied by the sound of an engine starting as these cars can operate silently.""",3,"""The 'READY' light indicator on the dashboard (indicated by the number 3)."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.05742821473158552,2,"""The 'READY' indicator on your dashboard signifies that your car's engine is turned on and ready to drive. For electric or hybrid vehicles, this may not always be accompanied by the sound of an engine starting as these cars can operate silently.""",4,"""Clockwise."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.3169103666211403,2,"""The 'READY' indicator on your dashboard signifies that your car's engine is turned on and ready to drive. For electric or hybrid vehicles, this may not always be accompanied by the sound of an engine starting as these cars can operate silently.""",5,"""The car is ready to drive, as indicated by the 'READY' light on the dashboard."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.2029742765273312,3,"""Yes, you should keep pressing the brake pedal while starting the car. This is a safety feature to ensure that the vehicle doesn't move unexpectedly when starting.""",1,"""Press the brake pedal (indicated by the number 1)."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.16889880952380956,3,"""Yes, you should keep pressing the brake pedal while starting the car. This is a safety feature to ensure that the vehicle doesn't move unexpectedly when starting.""",2,"""Turn the ignition switch to the start position (indicated by the number 2)."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.1353615520282187,3,"""Yes, you should keep pressing the brake pedal while starting the car. This is a safety feature to ensure that the vehicle doesn't move unexpectedly when starting.""",3,"""The 'READY' light indicator on the dashboard (indicated by the number 3)."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.08490217792543374,3,"""Yes, you should keep pressing the brake pedal while starting the car. This is a safety feature to ensure that the vehicle doesn't move unexpectedly when starting.""",4,"""Clockwise."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.21664885157859065,3,"""Yes, you should keep pressing the brake pedal while starting the car. This is a safety feature to ensure that the vehicle doesn't move unexpectedly when starting.""",5,"""The car is ready to drive, as indicated by the 'READY' light on the dashboard."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.048311688311688306,4,"""If your car doesn't start, check to ensure that the key fob is inside the vehicle and the battery is not depleted. Also, make sure that the gear is in the 'Park' or 'Neutral' position. If these conditions are met and the car still won't start, consult the vehicle's manual or a professional, as there may be an issue with the vehicle's electrical system or the start button itself.""",1,"""Press the brake pedal (indicated by the number 1)."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.07544581618655692,4,"""If your car doesn't start, check to ensure that the key fob is inside the vehicle and the battery is not depleted. Also, make sure that the gear is in the 'Park' or 'Neutral' position. If these conditions are met and the car still won't start, consult the vehicle's manual or a professional, as there may be an issue with the vehicle's electrical system or the start button itself.""",2,"""Turn the ignition switch to the start position (indicated by the number 2)."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.0619627696039656,4,"""If your car doesn't start, check to ensure that the key fob is inside the vehicle and the battery is not depleted. Also, make sure that the gear is in the 'Park' or 'Neutral' position. If these conditions are met and the car still won't start, consult the vehicle's manual or a professional, as there may be an issue with the vehicle's electrical system or the start button itself.""",3,"""The 'READY' light indicator on the dashboard (indicated by the number 3)."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.033625730994152045,4,"""If your car doesn't start, check to ensure that the key fob is inside the vehicle and the battery is not depleted. Also, make sure that the gear is in the 'Park' or 'Neutral' position. If these conditions are met and the car still won't start, consult the vehicle's manual or a professional, as there may be an issue with the vehicle's electrical system or the start button itself.""",4,"""Clockwise."""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.10989404352806413,4,"""If your car doesn't start, check to ensure that the key fob is inside the vehicle and the battery is not depleted. Also, make sure that the gear is in the 'Park' or 'Neutral' position. If these conditions are met and the car still won't start, consult the vehicle's manual or a professional, as there may be an issue with the vehicle's electrical system or the start button itself.""",5,"""The car is ready to drive, as indicated by the 'READY' light on the dashboard."""
10,"WBS0027X=WBS0027X=1=en, ja=High",0.07588478429346424,1,"""After parking your car, ensure that your vehicle is in the parking position by engaging the 'P' mode on your automatic transmission. Then, secure the vehicle by pulling up the parking brake lever. Finally, turn off the car by pressing the start/stop button. This sequence helps ensure that your car is safely parked and prevents it from rolling.""",1,"""Pressing a button on a car key remote."""
10,"WBS0027X=WBS0027X=1=en, ja=High",0.06789631988676575,1,"""After parking your car, ensure that your vehicle is in the parking position by engaging the 'P' mode on your automatic transmission. Then, secure the vehicle by pulling up the parking brake lever. Finally, turn off the car by pressing the start/stop button. This sequence helps ensure that your car is safely parked and prevents it from rolling.""",2,"""The button is circular."""
10,"WBS0027X=WBS0027X=1=en, ja=High",0.06768077601410934,1,"""After parking your car, ensure that your vehicle is in the parking position by engaging the 'P' mode on your automatic transmission. Then, secure the vehicle by pulling up the parking brake lever. Finally, turn off the car by pressing the start/stop button. This sequence helps ensure that your car is safely parked and prevents it from rolling.""",3,"""The car's trunk is opened."""
10,"WBS0027X=WBS0027X=1=en, ja=High",0.07564540011588232,1,"""After parking your car, ensure that your vehicle is in the parking position by engaging the 'P' mode on your automatic transmission. Then, secure the vehicle by pulling up the parking brake lever. Finally, turn off the car by pressing the start/stop button. This sequence helps ensure that your car is safely parked and prevents it from rolling.""",4,"""Pulling out a mechanical key from the car key remote."""
10,"WBS0027X=WBS0027X=1=en, ja=High",0.09196072713133081,1,"""After parking your car, ensure that your vehicle is in the parking position by engaging the 'P' mode on your automatic transmission. Then, secure the vehicle by pulling up the parking brake lever. Finally, turn off the car by pressing the start/stop button. This sequence helps ensure that your car is safely parked and prevents it from rolling.""",5,"""Insert and turn the mechanical key in the car's ignition."""
10,"WBS0027X=WBS0027X=1=en, ja=High",0.06863468634686347,2,"""Yes, it is advisable to use the parking brake every time you park. Engaging the parking brake provides an extra layer of safety by mechanically securing the car, ensuring that it does not move, especially on an incline. It also takes pressure off the transmission and can prevent wear over time.""",1,"""Pressing a button on a car key remote."""
10,"WBS0027X=WBS0027X=1=en, ja=High",0.0691449814126394,2,"""Yes, it is advisable to use the parking brake every time you park. Engaging the parking brake provides an extra layer of safety by mechanically securing the car, ensuring that it does not move, especially on an incline. It also takes pressure off the transmission and can prevent wear over time.""",2,"""The button is circular."""
10,"WBS0027X=WBS0027X=1=en, ja=High",0.07896090534979425,2,"""Yes, it is advisable to use the parking brake every time you park. Engaging the parking brake provides an extra layer of safety by mechanically securing the car, ensuring that it does not move, especially on an incline. It also takes pressure off the transmission and can prevent wear over time.""",3,"""The car's trunk is opened."""
10,"WBS0027X=WBS0027X=1=en, ja=High",0.07838031045751635,2,"""Yes, it is advisable to use the parking brake every time you park. Engaging the parking brake provides an extra layer of safety by mechanically securing the car, ensuring that it does not move, especially on an incline. It also takes pressure off the transmission and can prevent wear over time.""",4,"""Pulling out a mechanical key from the car key remote."""
10,"WBS0027X=WBS0027X=1=en, ja=High",0.09762041284403668,2,"""Yes, it is advisable to use the parking brake every time you park. Engaging the parking brake provides an extra layer of safety by mechanically securing the car, ensuring that it does not move, especially on an incline. It also takes pressure off the transmission and can prevent wear over time.""",5,"""Insert and turn the mechanical key in the car's ignition."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.07887517146776407,1,"""The supplemental front-impact air bag is located in the steering wheel hub for the driver and in the dashboard for the front passenger, as shown in the image WBA0025X=WBA0025X=1=en, ja=High.""",1,"""A cutaway diagram of a vehicle."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.07936507936507936,1,"""The supplemental front-impact air bag is located in the steering wheel hub for the driver and in the dashboard for the front passenger, as shown in the image WBA0025X=WBA0025X=1=en, ja=High.""",2,"""16 parts are indicated."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.11517027863777088,1,"""The supplemental front-impact air bag is located in the steering wheel hub for the driver and in the dashboard for the front passenger, as shown in the image WBA0025X=WBA0025X=1=en, ja=High.""",3,"""The interior of the vehicle."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.14445537251044996,1,"""The supplemental front-impact air bag is located in the steering wheel hub for the driver and in the dashboard for the front passenger, as shown in the image WBA0025X=WBA0025X=1=en, ja=High.""",4,"""Yes, there is a part labeled with the number 7 near the center."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.22545454545454546,1,"""The supplemental front-impact air bag is located in the steering wheel hub for the driver and in the dashboard for the front passenger, as shown in the image WBA0025X=WBA0025X=1=en, ja=High.""",5,"""Yes, the steering wheel is visible and labeled as part 1."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.10141093474426807,2,"""The front passenger airbag status light is located on the dashboard on the passenger side, as indicated in the image WBA0025X=WBA0025X=1=en, ja=High.""",1,"""A cutaway diagram of a vehicle."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.12625,2,"""The front passenger airbag status light is located on the dashboard on the passenger side, as indicated in the image WBA0025X=WBA0025X=1=en, ja=High.""",2,"""16 parts are indicated."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.14820717131474104,2,"""The front passenger airbag status light is located on the dashboard on the passenger side, as indicated in the image WBA0025X=WBA0025X=1=en, ja=High.""",3,"""The interior of the vehicle."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.18445839874411302,2,"""The front passenger airbag status light is located on the dashboard on the passenger side, as indicated in the image WBA0025X=WBA0025X=1=en, ja=High.""",4,"""Yes, there is a part labeled with the number 7 near the center."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.18588830881189686,2,"""The front passenger airbag status light is located on the dashboard on the passenger side, as indicated in the image WBA0025X=WBA0025X=1=en, ja=High.""",5,"""Yes, the steering wheel is visible and labeled as part 1."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.1183127572016461,3,"""The occupant classification sensors are located within the front passenger seat, as shown in the image WBA0025X=WBA0025X=1=en, ja=High.""",1,"""A cutaway diagram of a vehicle."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.14748831775700935,3,"""The occupant classification sensors are located within the front passenger seat, as shown in the image WBA0025X=WBA0025X=1=en, ja=High.""",2,"""16 parts are indicated."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.17302325581395347,3,"""The occupant classification sensors are located within the front passenger seat, as shown in the image WBA0025X=WBA0025X=1=en, ja=High.""",3,"""The interior of the vehicle."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.19035218253968253,3,"""The occupant classification sensors are located within the front passenger seat, as shown in the image WBA0025X=WBA0025X=1=en, ja=High.""",4,"""Yes, there is a part labeled with the number 7 near the center."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.19206706706706703,3,"""The occupant classification sensors are located within the front passenger seat, as shown in the image WBA0025X=WBA0025X=1=en, ja=High.""",5,"""Yes, the steering wheel is visible and labeled as part 1."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.12092911877394635,4,"""The front seat-mounted side-impact supplemental air bags are located within the side of the front seatbacks, as displayed in the image WBA0025X=WBA0025X=1=en, ja=High.""",1,"""A cutaway diagram of a vehicle."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.12186293436293438,4,"""The front seat-mounted side-impact supplemental air bags are located within the side of the front seatbacks, as displayed in the image WBA0025X=WBA0025X=1=en, ja=High.""",2,"""16 parts are indicated."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.16399572649572647,4,"""The front seat-mounted side-impact supplemental air bags are located within the side of the front seatbacks, as displayed in the image WBA0025X=WBA0025X=1=en, ja=High.""",3,"""The interior of the vehicle."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.15850888062783972,4,"""The front seat-mounted side-impact supplemental air bags are located within the side of the front seatbacks, as displayed in the image WBA0025X=WBA0025X=1=en, ja=High.""",4,"""Yes, there is a part labeled with the number 7 near the center."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.15969621306699958,4,"""The front seat-mounted side-impact supplemental air bags are located within the side of the front seatbacks, as displayed in the image WBA0025X=WBA0025X=1=en, ja=High.""",5,"""Yes, the steering wheel is visible and labeled as part 1."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.14612268518518517,5,"""The seat belts are attached to the sides of the seats, as illustrated in the image WBA0025X=WBA0025X=1=en, ja=High.""",1,"""A cutaway diagram of a vehicle."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.14748831775700935,5,"""The seat belts are attached to the sides of the seats, as illustrated in the image WBA0025X=WBA0025X=1=en, ja=High.""",2,"""16 parts are indicated."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.1983204134366925,5,"""The seat belts are attached to the sides of the seats, as illustrated in the image WBA0025X=WBA0025X=1=en, ja=High.""",3,"""The interior of the vehicle."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.19035218253968253,5,"""The seat belts are attached to the sides of the seats, as illustrated in the image WBA0025X=WBA0025X=1=en, ja=High.""",4,"""Yes, there is a part labeled with the number 7 near the center."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.19206706706706703,5,"""The seat belts are attached to the sides of the seats, as illustrated in the image WBA0025X=WBA0025X=1=en, ja=High.""",5,"""Yes, the steering wheel is visible and labeled as part 1."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.14612268518518517,6,"""The head restraints are located at the top of each seat, as shown in the image WBA0025X=WBA0025X=1=en, ja=High.""",1,"""A cutaway diagram of a vehicle."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.14748831775700935,6,"""The head restraints are located at the top of each seat, as shown in the image WBA0025X=WBA0025X=1=en, ja=High.""",2,"""16 parts are indicated."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.1983204134366925,6,"""The head restraints are located at the top of each seat, as shown in the image WBA0025X=WBA0025X=1=en, ja=High.""",3,"""The interior of the vehicle."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.19035218253968253,6,"""The head restraints are located at the top of each seat, as shown in the image WBA0025X=WBA0025X=1=en, ja=High.""",4,"""Yes, there is a part labeled with the number 7 near the center."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.21603235888950176,6,"""The head restraints are located at the top of each seat, as shown in the image WBA0025X=WBA0025X=1=en, ja=High.""",5,"""Yes, the steering wheel is visible and labeled as part 1."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.09159697331740342,7,"""The roof-mounted curtain side-impact and rollover supplemental air bags are located along the roof above the side windows, as outlined in the image WBA0025X=WBA0025X=1=en, ja=High.""",1,"""A cutaway diagram of a vehicle."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.11394404332129963,7,"""The roof-mounted curtain side-impact and rollover supplemental air bags are located along the roof above the side windows, as outlined in the image WBA0025X=WBA0025X=1=en, ja=High.""",2,"""16 parts are indicated."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.13381294964028775,7,"""The roof-mounted curtain side-impact and rollover supplemental air bags are located along the roof above the side windows, as outlined in the image WBA0025X=WBA0025X=1=en, ja=High.""",3,"""The interior of the vehicle."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.14856755710414246,7,"""The roof-mounted curtain side-impact and rollover supplemental air bags are located along the roof above the side windows, as outlined in the image WBA0025X=WBA0025X=1=en, ja=High.""",4,"""Yes, there is a part labeled with the number 7 near the center."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.1682778374507698,7,"""The roof-mounted curtain side-impact and rollover supplemental air bags are located along the roof above the side windows, as outlined in the image WBA0025X=WBA0025X=1=en, ja=High.""",5,"""Yes, the steering wheel is visible and labeled as part 1."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.14027777777777778,8,"""The rear armrest is located in the middle of the rear seats, as indicated in the image WBA0025X=WBA0025X=1=en, ja=High.""",1,"""A cutaway diagram of a vehicle."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.1415358744394619,8,"""The rear armrest is located in the middle of the rear seats, as indicated in the image WBA0025X=WBA0025X=1=en, ja=High.""",2,"""16 parts are indicated."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.19035218253968253,8,"""The rear armrest is located in the middle of the rear seats, as indicated in the image WBA0025X=WBA0025X=1=en, ja=High.""",3,"""The interior of the vehicle."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.20583340632390293,8,"""The rear armrest is located in the middle of the rear seats, as indicated in the image WBA0025X=WBA0025X=1=en, ja=High.""",4,"""Yes, there is a part labeled with the number 7 near the center."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.20761551373796272,8,"""The rear armrest is located in the middle of the rear seats, as indicated in the image WBA0025X=WBA0025X=1=en, ja=High.""",5,"""Yes, the steering wheel is visible and labeled as part 1."""
11,"WBA0025X=WBA0025X=1=en, ja=High",0.11689814814814817,9,"""The rear outboard seat-mounted side-impact supplemental air bags are located within the sides of the rear seats, as depicted in the image WBA0025X=WBA0025X=1=en, ja=High.""",1,"""A cutaway diagram of a vehicle."""
